pr,"	Year", Month, Country
366.32,2010,9,IDN
303.848,2010,10,IDN
317.089,2010,11,IDN
279.449,2010,12,IDN
285.798,2011,1,IDN
264.702,2011,2,IDN
297.697,2011,3,IDN
295.2,2011,4,IDN
281.598,2011,5,IDN
240.042,2011,6,IDN
151.528,2011,7,IDN
151.29,2011,8,IDN
175.572,2011,9,IDN
278.137,2011,10,IDN
286.122,2011,11,IDN
350.276,2011,12,IDN
276.926,2012,1,IDN
291.002,2012,2,IDN
351.712,2012,3,IDN
299.425,2012,4,IDN
295.162,2012,5,IDN
175.537,2012,6,IDN
180.017,2012,7,IDN
156.192,2012,8,IDN
162.801,2012,9,IDN
235.059,2012,10,IDN
322.199,2012,11,IDN
289.749,2012,12,IDN
256.249,2013,1,IDN
339.174,2013,2,IDN
276.881,2013,3,IDN
279.849,2013,4,IDN
288.929,2013,5,IDN
188.165,2013,6,IDN
206.614,2013,7,IDN
177.859,2013,8,IDN
193.798,2013,9,IDN
205.365,2013,10,IDN
324.158,2013,11,IDN
349.099,2013,12,IDN
260.888,2014,1,IDN
147.083,2014,2,IDN
190.802,2014,3,IDN
316.709,2014,4,IDN
224.192,2014,5,IDN
214.465,2014,6,IDN
152.326,2014,7,IDN
203.129,2014,8,IDN
156.71,2014,9,IDN
161.127,2014,10,IDN
258.955,2014,11,IDN
347.74,2014,12,IDN
289.605,2015,1,IDN
277.792,2015,2,IDN
250.32,2015,3,IDN
275.445,2015,4,IDN
203.025,2015,5,IDN
208.279,2015,6,IDN
111.689,2015,7,IDN
114.089,2015,8,IDN
84.6531,2015,9,IDN
124.903,2015,10,IDN
239.986,2015,11,IDN
297.991,2015,12,IDN
108.874,1991,1,IRL
93.6468,1991,2,IRL
103.855,1991,3,IRL
128.59,1991,4,IRL
10.8641,1991,5,IRL
92.989,1991,6,IRL
73.33,1991,7,IRL
42.0401,1991,8,IRL
82.5781,1991,9,IRL
120.599,1991,10,IRL
140.128,1991,11,IRL
68.9969,1991,12,IRL
77.6042,1992,1,IRL
83.0441,1992,2,IRL
117.613,1992,3,IRL
107.102,1992,4,IRL
57.8189,1992,5,IRL
33.7789,1992,6,IRL
100.693,1992,7,IRL
149.024,1992,8,IRL
105.219,1992,9,IRL
70.1977,1992,10,IRL
140.67,1992,11,IRL
95.3844,1992,12,IRL
143.415,1993,1,IRL
29.8616,1993,2,IRL
63.0347,1993,3,IRL
110.701,1993,4,IRL
122.308,1993,5,IRL
95.9769,1993,6,IRL
88.3375,1993,7,IRL
47.642,1993,8,IRL
131.328,1993,9,IRL
57.5066,1993,10,IRL
89.4215,1993,11,IRL
213.249,1993,12,IRL
151.943,1994,1,IRL
145.71,1994,2,IRL
129.135,1994,3,IRL
111.829,1994,4,IRL
73.29,1994,5,IRL
64.5934,1994,6,IRL
85.6121,1994,7,IRL
83.6096,1994,8,IRL
92.2106,1994,9,IRL
72.1045,1994,10,IRL
101.915,1994,11,IRL
180.732,1994,12,IRL
184.576,1995,1,IRL
153.131,1995,2,IRL
105.755,1995,3,IRL
35.9059,1995,4,IRL
73.2368,1995,5,IRL
29.873,1995,6,IRL
94.3723,1995,7,IRL
14.4491,1995,8,IRL
72.5187,1995,9,IRL
170.994,1995,10,IRL
131.429,1995,11,IRL
84.9317,1995,12,IRL
125.33,1996,1,IRL
116.286,1996,2,IRL
100.847,1996,3,IRL
92.1799,1996,4,IRL
72.3971,1996,5,IRL
38.3944,1996,6,IRL
64.8095,1996,7,IRL
108.753,1996,8,IRL
42.8788,1996,9,IRL
178.896,1996,10,IRL
132.459,1996,11,IRL
54.7521,1996,12,IRL
36.2683,1997,1,IRL
154.971,1997,2,IRL
42.4039,1997,3,IRL
47.2068,1997,4,IRL
87.6748,1997,5,IRL
108.313,1997,6,IRL
79.3674,1997,7,IRL
149.606,1997,8,IRL
67.5952,1997,9,IRL
107.348,1997,10,IRL
140.826,1997,11,IRL
138.493,1997,12,IRL
152.898,1998,1,IRL
51.7229,1998,2,IRL
101.155,1998,3,IRL
116.242,1998,4,IRL
39.1363,1998,5,IRL
132.774,1998,6,IRL
