pr,"	Year", Month, Country
4.71389,1924,10,AFG
10.3995,1924,11,AFG
84.5582,1924,12,AFG
26.0074,1925,1,AFG
31.4198,1925,2,AFG
27.7073,1925,3,AFG
26.5451,1925,4,AFG
40.9612,1925,5,AFG
0.83019,1925,6,AFG
10.5271,1925,7,AFG
4.79852,1925,8,AFG
6.02369,1925,9,AFG
29.0307,1925,10,AFG
19.9932,1925,11,AFG
2.60524,1925,12,AFG
45.9483,1926,1,AFG
47.4349,1926,2,AFG
90.7614,1926,3,AFG
64.7046,1926,4,AFG
16.1258,1926,5,AFG
14.762,1926,6,AFG
1.65332,1926,7,AFG
8.52882,1926,8,AFG
7.29788,1926,9,AFG
1.95116,1926,10,AFG
6.85247,1926,11,AFG
40.8368,1926,12,AFG
26.8399,1927,1,AFG
38.975,1927,2,AFG
42.6582,1927,3,AFG
36.8449,1927,4,AFG
10.3604,1927,5,AFG
1.60634,1927,6,AFG
7.18363,1927,7,AFG
3.11042,1927,8,AFG
3.35772,1927,9,AFG
1.94893,1927,10,AFG
9.07164,1927,11,AFG
67.7751,1927,12,AFG
43.4073,1928,1,AFG
57.5413,1928,2,AFG
48.7375,1928,3,AFG
27.9884,1928,4,AFG
8.48755,1928,5,AFG
3.85019,1928,6,AFG
2.39384,1928,7,AFG
3.7644,1928,8,AFG
1.15178,1928,9,AFG
1.73192,1928,10,AFG
13.4985,1928,11,AFG
41.5087,1928,12,AFG
43.9973,1929,1,AFG
82.4179,1929,2,AFG
25.5194,1929,3,AFG
22.1854,1929,4,AFG
13.6555,1929,5,AFG
2.20501,1929,6,AFG
26.3054,1929,7,AFG
10.0633,1929,8,AFG
0.12677,1929,9,AFG
4.46517,1929,10,AFG
10.5182,1929,11,AFG
35.4126,1929,12,AFG
50.4193,1930,1,AFG
50.9543,1930,2,AFG
39.0455,1930,3,AFG
94.7338,1930,4,AFG
21.1241,1930,5,AFG
3.2638,1930,6,AFG
15.9718,1930,7,AFG
2.60313,1930,8,AFG
6.65013,1930,9,AFG
7.88106,1930,10,AFG
4.52044,1930,11,AFG
20.4503,1930,12,AFG
78.4838,1931,1,AFG
87.6918,1931,2,AFG
35.9431,1931,3,AFG
48.4619,1931,4,AFG
52.6448,1931,5,AFG
12.9665,1931,6,AFG
4.92898,1931,7,AFG
2.8408,1931,8,AFG
1.72623,1931,9,AFG
13.046,1931,10,AFG
35.7436,1931,11,AFG
41.0298,1931,12,AFG
75.8849,1932,1,AFG
20.6707,1932,2,AFG
88.0704,1932,3,AFG
19.7359,1932,4,AFG
17.687,1932,5,AFG
4.39375,1932,6,AFG
17.7144,1932,7,AFG
9.85279,1932,8,AFG
1.02015,1932,9,AFG
8.47289,1932,10,AFG
3.07907,1932,11,AFG
28.022,1932,12,AFG
52.3942,1933,1,AFG
43.6842,1933,2,AFG
93.4509,1933,3,AFG
63.1652,1933,4,AFG
32.0999,1933,5,AFG
9.29553,1933,6,AFG
9.17478,1933,7,AFG
13.4579,1933,8,AFG
4.31893,1933,9,AFG
3.5373,1933,10,AFG
10.3817,1933,11,AFG
58.433,1933,12,AFG
39.7782,1934,1,AFG
51.7972,1934,2,AFG
52.4432,1934,3,AFG
89.4548,1934,4,AFG
51.7499,1934,5,AFG
6.97435,1934,6,AFG
1.12692,1934,7,AFG
7.14489,1934,8,AFG
2.62604,1934,9,AFG
4.9755,1934,10,AFG
5.72411,1934,11,AFG
44.8418,1934,12,AFG
71.7821,1935,1,AFG
96.007,1935,2,AFG
31.7432,1935,3,AFG
83.9685,1935,4,AFG
13.0966,1935,5,AFG
14.8996,1935,6,AFG
3.65264,1935,7,AFG
9.69815,1935,8,AFG
1.64428,1935,9,AFG
9.39475,1935,10,AFG
35.1935,1935,11,AFG
9.60933,1935,12,AFG
24.0387,1936,1,AFG
79.0175,1936,2,AFG
63.9723,1936,3,AFG
49.2043,1936,4,AFG
46.7767,1936,5,AFG
3.76299,1936,6,AFG
1.21068,1936,7,AFG
3.98202,1936,8,AFG
2.99229,1936,9,AFG
10.331,1936,10,AFG
13.5807,1936,11,AFG
42.9479,1936,12,AFG
39.7819,1937,1,AFG
82.6423,1937,2,AFG
66.2742,1937,3,AFG
79.9025,1937,4,AFG
19.6504,1937,5,AFG
0.49329,1937,6,AFG
10.3028,1937,7,AFG
1.89131,1937,8,AFG
2.02006,1937,9,AFG
14.8231,1937,10,AFG
4.936,1937,11,AFG
26.8767,1937,12,AFG
101.076,1938,1,AFG
65.9781,1938,2,AFG
65.139,1938,3,AFG
35.9417,1938,4,AFG
2.6349,1938,5,AFG
7.15723,1938,6,AFG
7.60511,1938,7,AFG
6.6411,1938,8,AFG
0.90273,1938,9,AFG
2.02275,1938,10,AFG
15.6254,1938,11,AFG
36.7567,1938,12,AFG
55.629,1939,1,AFG
123.075,1939,2,AFG
107.971,1939,3,AFG
78.6641,1939,4,AFG
14.6013,1939,5,AFG
0.8221,1939,6,AFG
3.01107,1939,7,AFG
3.03842,1939,8,AFG
0.17739,1939,9,AFG
12.6887,1939,10,AFG
6.50472,1939,11,AFG
24.002,1939,12,AFG
68.356,1940,1,AFG
46.1757,1940,2,AFG
63.337,1940,3,AFG
27.8655,1940,4,AFG
26.6684,1940,5,AFG
9.89847,1940,6,AFG
1.76618,1940,7,AFG
3.29422,1940,8,AFG
2.46797,1940,9,AFG
19.033,1940,10,AFG
14.8689,1940,11,AFG
26.957,1940,12,AFG
44.9336,1941,1,AFG
39.0667,1941,2,AFG
50.5251,1941,3,AFG
89.7489,1941,4,AFG
11.069,1941,5,AFG
0.76765,1941,6,AFG
1.91349,1941,7,AFG
3.14579,1941,8,AFG
1.81156,1941,9,AFG
2.37683,1941,10,AFG
4.58781,1941,11,AFG
