pr,"	Year", Month, Country, ISO3, ISO2
13.8156,1960,7,TUR,,
11.5623,1960,8,TUR,,
11.9657,1960,9,TUR,,
16.5806,1960,10,TUR,,
53.7576,1960,11,TUR,,
70.7058,1960,12,TUR,,
69.2602,1961,1,TUR,,
72.0158,1961,2,TUR,,
49.8432,1961,3,TUR,,
39.8124,1961,4,TUR,,
45.6904,1961,5,TUR,,
45.616,1961,6,TUR,,
10.0076,1961,7,TUR,,
5.78434,1961,8,TUR,,
19.845,1961,9,TUR,,
26.5695,1961,10,TUR,,
48.6075,1961,11,TUR,,
92.6033,1961,12,TUR,,
45.4892,1962,1,TUR,,
89.3417,1962,2,TUR,,
49.5507,1962,3,TUR,,
57.0849,1962,4,TUR,,
40.0291,1962,5,TUR,,
14.5201,1962,6,TUR,,
13.5046,1962,7,TUR,,
6.69193,1962,8,TUR,,
20.6226,1962,9,TUR,,
45.7932,1962,10,TUR,,
34.406,1962,11,TUR,,
138.536,1962,12,TUR,,
113.144,1963,1,TUR,,
81.2803,1963,2,TUR,,
64.9,1963,3,TUR,,
93.518,1963,4,TUR,,
100.794,1963,5,TUR,,
39.1228,1963,6,TUR,,
25.5386,1963,7,TUR,,
9.35291,1963,8,TUR,,
24.4974,1963,9,TUR,,
54.0962,1963,10,TUR,,
31.2769,1963,11,TUR,,
62.6476,1963,12,TUR,,
22.8248,1964,1,TUR,,
77.0989,1964,2,TUR,,
88.0065,1964,3,TUR,,
28.3228,1964,4,TUR,,
51.8188,1964,5,TUR,,
49.3215,1964,6,TUR,,
8.54552,1964,7,TUR,,
9.18415,1964,8,TUR,,
26.8927,1964,9,TUR,,
7.21591,1964,10,TUR,,
66.5768,1964,11,TUR,,
75.718,1964,12,TUR,,
50.9745,1965,1,TUR,,
104.634,1965,2,TUR,,
60.7681,1965,3,TUR,,
80.605,1965,4,TUR,,
50.9049,1965,5,TUR,,
24.8902,1965,6,TUR,,
14.7912,1965,7,TUR,,
8.4841,1965,8,TUR,,
7.06851,1965,9,TUR,,
55.0735,1965,10,TUR,,
62.1421,1965,11,TUR,,
91.7328,1965,12,TUR,,
130.842,1966,1,TUR,,
27.0243,1966,2,TUR,,
68.7008,1966,3,TUR,,
60.0549,1966,4,TUR,,
48.3346,1966,5,TUR,,
20.0956,1966,6,TUR,,
14.1193,1966,7,TUR,,
16.7305,1966,8,TUR,,
27.6251,1966,9,TUR,,
16.1102,1966,10,TUR,,
44.9594,1966,11,TUR,,
115.781,1966,12,TUR,,
79.9421,1967,1,TUR,,
55.3141,1967,2,TUR,,
69.9443,1967,3,TUR,,
75.6208,1967,4,TUR,,
71.5981,1967,5,TUR,,
30.6675,1967,6,TUR,,
15.9798,1967,7,TUR,,
10.4271,1967,8,TUR,,
22.687,1967,9,TUR,,
51.2776,1967,10,TUR,,
75.7384,1967,11,TUR,,
89.4174,1967,12,TUR,,
130.874,1968,1,TUR,,
48.9737,1968,2,TUR,,
75.218,1968,3,TUR,,
39.9419,1968,4,TUR,,
58.0685,1968,5,TUR,,
37.0126,1968,6,TUR,,
5.73477,1968,7,TUR,,
24.4085,1968,8,TUR,,
40.4426,1968,9,TUR,,
44.3071,1968,10,TUR,,
77.6063,1968,11,TUR,,
111.848,1968,12,TUR,,
107.357,1969,1,TUR,,
74.259,1969,2,TUR,,
80.8679,1969,3,TUR,,
76.0652,1969,4,TUR,,
52.5024,1969,5,TUR,,
33.4283,1969,6,TUR,,
9.72324,1969,7,TUR,,
4.98688,1969,8,TUR,,
13.4037,1969,9,TUR,,
37.2372,1969,10,TUR,,
37.0123,1969,11,TUR,,
107.941,1969,12,TUR,,
58.1245,1970,1,TUR,,
82.2231,1970,2,TUR,,
58.1169,1970,3,TUR,,
27.8348,1970,4,TUR,,
38.5537,1970,5,TUR,,
20.5805,1970,6,TUR,,
14.3934,1970,7,TUR,,
12.3736,1970,8,TUR,,
15.2778,1970,9,TUR,,
50.5317,1970,10,TUR,,
50.8081,1970,11,TUR,,
67.257,1970,12,TUR,,
30.4961,1971,1,TUR,,
62.1677,1971,2,TUR,,
76.6903,1971,3,TUR,,
79.7033,1971,4,TUR,,
53.5419,1971,5,TUR,,
34.1221,1971,6,TUR,,
12.317,1971,7,TUR,,
23.4275,1971,8,TUR,,
13.0968,1971,9,TUR,,
39.8126,1971,10,TUR,,
58.1514,1971,11,TUR,,
80.6614,1971,12,TUR,,
36.311,1972,1,TUR,,
43.7854,1972,2,TUR,,
36.895,1972,3,TUR,,
74.1444,1972,4,TUR,,
78.3055,1972,5,TUR,,
64.866,1972,6,TUR,,
25.059,1972,7,TUR,,
23.3968,1972,8,TUR,,
27.663,1972,9,TUR,,
63.1011,1972,10,TUR,,
40.6485,1972,11,TUR,,
11.9942,1972,12,TUR,,
42.0451,1973,1,TUR,,
56.41,1973,2,TUR,,
49.4936,1973,3,TUR,,
63.7847,1973,4,TUR,,
34.9323,1973,5,TUR,,
34.8982,1973,6,TUR,,
13.3578,1973,7,TUR,,
5.57152,1973,8,TUR,,
6.99552,1973,9,TUR,,
34.6861,1973,10,TUR,,
53.8195,1973,11,TUR,,
55.41,1973,12,TUR,,
48.3784,1974,1,TUR,,
44.2512,1974,2,TUR,,
70.8818,1974,3,TUR,,
64.3387,1974,4,TUR,,
49.549,1974,5,TUR,,
17.5822,1974,6,TUR,,
7.94797,1974,7,TUR,,
23.0577,1974,8,TUR,,
25.1868,1974,9,TUR,,
20.7985,1974,10,TUR,,
48.1072,1974,11,TUR,,
85.8362,1974,12,TUR,,
62.2346,1975,1,TUR,,
73.2898,1975,2,TUR,,
44.6354,1975,3,TUR,,
76.8301,1975,4,TUR,,
76.815,1975,5,TUR,,
45.0198,1975,6,TUR,,
8.44457,1975,7,TUR,,
13.6855,1975,8,TUR,,
13.5242,1975,9,TUR,,
29.1754,1975,10,TUR,,
60.3628,1975,11,TUR,,
73.698,1975,12,TUR,,
87.7689,1976,1,TUR,,
53.092,1976,2,TUR,,
40.9779,1976,3,TUR,,
85.1969,1976,4,TUR,,
75.124,1976,5,TUR,,
34.1336,1976,6,TUR,,
22.5072,1976,7,TUR,,
15.2269,1976,8,TUR,,
16.9906,1976,9,TUR,,
78.9541,1976,10,TUR,,
40.0082,1976,11,TUR,,
76.5259,1976,12,TUR,,
48.0901,1977,1,TUR,,
36.2328,1977,2,TUR,,
68.828,1977,3,TUR,,
79.6551,1977,4,TUR,,
46.5737,1977,5,TUR,,
31.5185,1977,6,TUR,,
13.4808,1977,7,TUR,,
7.17233,1977,8,TUR,,
26.465,1977,9,TUR,,
35.8696,1977,10,TUR,,
27.9921,1977,11,TUR,,
85.6325,1977,12,TUR,,
105.434,1978,1,TUR,,
85.9161,1978,2,TUR,,
69.6866,1978,3,TUR,,
74.4472,1978,4,TUR,,
31.3182,1978,5,TUR,,
25.4764,1978,6,TUR,,
4.62468,1978,7,TUR,,
6.99003,1978,8,TUR,,
34.2952,1978,9,TUR,,
58.3388,1978,10,TUR,,
15.8557,1978,11,TUR,,
78.039,1978,12,TUR,,
101.058,1979,1,TUR,,
52.3565,1979,2,TUR,,
37.0074,1979,3,TUR,,
48.3754,1979,4,TUR,,
58.9718,1979,5,TUR,,
44.9174,1979,6,TUR,,
22.448,1979,7,TUR,,
11.1767,1979,8,TUR,,
10.4126,1979,9,TUR,,
65.2533,1979,10,TUR,,
84.7802,1979,11,TUR,,
71.0245,1979,12,TUR,,
86.4856,1980,1,TUR,,
45.698,1980,2,TUR,,
87.3034,1980,3,TUR,,
69.0829,1980,4,TUR,,
64.2384,1980,5,TUR,,
20.5015,1980,6,TUR,,
5.82643,1980,7,TUR,,
10.4252,1980,8,TUR,,
14.0926,1980,9,TUR,,
23.8992,1980,10,TUR,,
68.6725,1980,11,TUR,,
82.3526,1980,12,TUR,,
118.243,1981,1,TUR,,
64.5015,1981,2,TUR,,
68.0441,1981,3,TUR,,
38.7134,1981,4,TUR,,
67.7053,1981,5,TUR,,
37.3575,1981,6,TUR,,
18.0249,1981,7,TUR,,
10.7648,1981,8,TUR,,
12.101,1981,9,TUR,,
31.1858,1981,10,TUR,,
75.108,1981,11,TUR,,
108.19,1981,12,TUR,,
57.4029,1982,1,TUR,,
37.9233,1982,2,TUR,,
56.7303,1982,3,TUR,,
85.6774,1982,4,TUR,,
61.2685,1982,5,TUR,,
33.9598,1982,6,TUR,,
25.5429,1982,7,TUR,,
15.6873,1982,8,TUR,,
10.0948,1982,9,TUR,,
37.0505,1982,10,TUR,,
29.2862,1982,11,TUR,,
47.898,1982,12,TUR,,
59.7256,1983,1,TUR,,
66.9841,1983,2,TUR,,
45.409,1983,3,TUR,,
48.2365,1983,4,TUR,,
69.0782,1983,5,TUR,,
42.9831,1983,6,TUR,,
28.5795,1983,7,TUR,,
14.3186,1983,8,TUR,,
14.3253,1983,9,TUR,,
43.574,1983,10,TUR,,
105.003,1983,11,TUR,,
55.0218,1983,12,TUR,,
62.7949,1984,1,TUR,,
44.3621,1984,2,TUR,,
71.9766,1984,3,TUR,,
89.7604,1984,4,TUR,,
40.6043,1984,5,TUR,,
18.6649,1984,6,TUR,,
20.906,1984,7,TUR,,
17.211,1984,8,TUR,,
2.07063,1984,9,TUR,,
15.4104,1984,10,TUR,,
64.4834,1984,11,TUR,,
35.2997,1984,12,TUR,,
80.3114,1985,1,TUR,,
84.5508,1985,2,TUR,,
46.193,1985,3,TUR,,
50.2576,1985,4,TUR,,
44.062,1985,5,TUR,,
23.0682,1985,6,TUR,,
8.22172,1985,7,TUR,,
6.29298,1985,8,TUR,,
7.02398,1985,9,TUR,,
65.3323,1985,10,TUR,,
61.2622,1985,11,TUR,,
56.2327,1985,12,TUR,,
76.3892,1986,1,TUR,,
74.806,1986,2,TUR,,
19.8264,1986,3,TUR,,
34.2306,1986,4,TUR,,
71.3672,1986,5,TUR,,
43.4613,1986,6,TUR,,
6.7222,1986,7,TUR,,
6.40817,1986,8,TUR,,
19.726,1986,9,TUR,,
37.4147,1986,10,TUR,,
55.8852,1986,11,TUR,,
75.8746,1986,12,TUR,,
101.68,1987,1,TUR,,
51.4787,1987,2,TUR,,
85.0282,1987,3,TUR,,
55.9844,1987,4,TUR,,
32.3051,1987,5,TUR,,
33.7174,1987,6,TUR,,
21.712,1987,7,TUR,,
14.6502,1987,8,TUR,,
3.37598,1987,9,TUR,,
52.5956,1987,10,TUR,,
68.5673,1987,11,TUR,,
117.068,1987,12,TUR,,
46.9045,1988,1,TUR,,
70.1239,1988,2,TUR,,
99.4102,1988,3,TUR,,
69.2738,1988,4,TUR,,
58.2245,1988,5,TUR,,
51.6043,1988,6,TUR,,
20.5505,1988,7,TUR,,
14.5668,1988,8,TUR,,
11.7187,1988,9,TUR,,
77.1769,1988,10,TUR,,
92.5973,1988,11,TUR,,
67.1922,1988,12,TUR,,
21.4861,1989,1,TUR,,
14.9037,1989,2,TUR,,
42.9191,1989,3,TUR,,
18.7308,1989,4,TUR,,
39.7854,1989,5,TUR,,
26.9882,1989,6,TUR,,
10.2139,1989,7,TUR,,
8.6525,1989,8,TUR,,
14.8157,1989,9,TUR,,
71.2989,1989,10,TUR,,
104.396,1989,11,TUR,,
62.2149,1989,12,TUR,,
32.8423,1990,1,TUR,,
50.1243,1990,2,TUR,,
22.9446,1990,3,TUR,,
69.1469,1990,4,TUR,,
50.603,1990,5,TUR,,
31.1684,1990,6,TUR,,
12.938,1990,7,TUR,,
8.97781,1990,8,TUR,,
24.2036,1990,9,TUR,,
32.3168,1990,10,TUR,,
44.5908,1990,11,TUR,,
77.1286,1990,12,TUR,,
45.6658,1991,1,TUR,,
55.5327,1991,2,TUR,,
59.0174,1991,3,TUR,,
66.1842,1991,4,TUR,,
82.1872,1991,5,TUR,,
28.8389,1991,6,TUR,,
14.7393,1991,7,TUR,,
7.83946,1991,8,TUR,,
16.516,1991,9,TUR,,
45.3559,1991,10,TUR,,
50.0748,1991,11,TUR,,
106.183,1991,12,TUR,,
28.1891,1992,1,TUR,,
58.302,1992,2,TUR,,
41.7728,1992,3,TUR,,
39.5976,1992,4,TUR,,
62.0728,1992,5,TUR,,
60.476,1992,6,TUR,,
24.3413,1992,7,TUR,,
7.90115,1992,8,TUR,,
15.5381,1992,9,TUR,,
28.3012,1992,10,TUR,,
83.5664,1992,11,TUR,,
77.8932,1992,12,TUR,,
51.1001,1993,1,TUR,,
59.8331,1993,2,TUR,,
44.178,1993,3,TUR,,
56.2805,1993,4,TUR,,
100.456,1993,5,TUR,,
30.1479,1993,6,TUR,,
5.07762,1993,7,TUR,,
11.5856,1993,8,TUR,,
8.28309,1993,9,TUR,,
15.6019,1993,10,TUR,,
75.0661,1993,11,TUR,,
41.8047,1993,12,TUR,,
72.6566,1994,1,TUR,,
61.6922,1994,2,TUR,,
42.9024,1994,3,TUR,,
46.9261,1994,4,TUR,,
46.8758,1994,5,TUR,,
20.361,1994,6,TUR,,
12.8293,1994,7,TUR,,
13.8886,1994,8,TUR,,
8.05371,1994,9,TUR,,
57.6047,1994,10,TUR,,
94.3058,1994,11,TUR,,
87.6238,1994,12,TUR,,
71.1344,1995,1,TUR,,
30.0112,1995,2,TUR,,
83.1846,1995,3,TUR,,
75.8244,1995,4,TUR,,
40.1405,1995,5,TUR,,
38.8025,1995,6,TUR,,
30.2813,1995,7,TUR,,
11.5541,1995,8,TUR,,
23.0066,1995,9,TUR,,
36.352,1995,10,TUR,,
91.6811,1995,11,TUR,,
36.6743,1995,12,TUR,,
62.2234,1996,1,TUR,,
68.9845,1996,2,TUR,,
97.3065,1996,3,TUR,,
68.5472,1996,4,TUR,,
39.1905,1996,5,TUR,,
13.2505,1996,6,TUR,,
10.8086,1996,7,TUR,,
14.7701,1996,8,TUR,,
43.4089,1996,9,TUR,,
58.9143,1996,10,TUR,,
19.0596,1996,11,TUR,,
115.577,1996,12,TUR,,
42.1762,1997,1,TUR,,
42.7058,1997,2,TUR,,
64.2653,1997,3,TUR,,
77.5158,1997,4,TUR,,
38.2846,1997,5,TUR,,
36.7094,1997,6,TUR,,
15.0428,1997,7,TUR,,
26.775,1997,8,TUR,,
23.1053,1997,9,TUR,,
84.7884,1997,10,TUR,,
41.6953,1997,11,TUR,,
101.248,1997,12,TUR,,
67.0492,1998,1,TUR,,
55.9278,1998,2,TUR,,
93.5891,1998,3,TUR,,
62.1174,1998,4,TUR,,
92.1376,1998,5,TUR,,
26.1082,1998,6,TUR,,
12.9514,1998,7,TUR,,
3.34985,1998,8,TUR,,
18.0038,1998,9,TUR,,
41.1206,1998,10,TUR,,
60.4113,1998,11,TUR,,
99.9269,1998,12,TUR,,
41.8457,1999,1,TUR,,
70.2687,1999,2,TUR,,
66.5644,1999,3,TUR,,
55.5711,1999,4,TUR,,
27.8926,1999,5,TUR,,
43.7807,1999,6,TUR,,
19.3976,1999,7,TUR,,
25.4838,1999,8,TUR,,
22.3844,1999,9,TUR,,
36.8904,1999,10,TUR,,
31.2714,1999,11,TUR,,
39.8924,1999,12,TUR,,
83.3541,2000,1,TUR,,
62.9843,2000,2,TUR,,
58.1744,2000,3,TUR,,
69.2405,2000,4,TUR,,
42.2364,2000,5,TUR,,
33.4261,2000,6,TUR,,
6.38404,2000,7,TUR,,
19.4393,2000,8,TUR,,
23.4791,2000,9,TUR,,
41.8901,2000,10,TUR,,
29.5825,2000,11,TUR,,
60.5359,2000,12,TUR,,
24.6202,2001,1,TUR,,
60.2082,2001,2,TUR,,
50.1486,2001,3,TUR,,
68.0136,2001,4,TUR,,
81.5827,2001,5,TUR,,
11.0597,2001,6,TUR,,
14.8952,2001,7,TUR,,
14.5613,2001,8,TUR,,
14.0716,2001,9,TUR,,
25.6073,2001,10,TUR,,
89.0747,2001,11,TUR,,
138.759,2001,12,TUR,,
62.8462,2002,1,TUR,,
29.1609,2002,2,TUR,,
56.2608,2002,3,TUR,,
96.7612,2002,4,TUR,,
36.1186,2002,5,TUR,,
26.523,2002,6,TUR,,
31.794,2002,7,TUR,,
23.9593,2002,8,TUR,,
37.7528,2002,9,TUR,,
42.6885,2002,10,TUR,,
49.1182,2002,11,TUR,,
80.2676,2002,12,TUR,,
61.5614,2003,1,TUR,,
99.857,2003,2,TUR,,
60.9899,2003,3,TUR,,
81.0146,2003,4,TUR,,
37.515,2003,5,TUR,,
23.8956,2003,6,TUR,,
11.7233,2003,7,TUR,,
8.07899,2003,8,TUR,,
25.6084,2003,9,TUR,,
62.6156,2003,10,TUR,,
48.7043,2003,11,TUR,,
90.3229,2003,12,TUR,,
103.965,2004,1,TUR,,
56.1119,2004,2,TUR,,
34.6248,2004,3,TUR,,
61.6299,2004,4,TUR,,
54.4994,2004,5,TUR,,
36.6799,2004,6,TUR,,
9.71713,2004,7,TUR,,
15.886,2004,8,TUR,,
6.84109,2004,9,TUR,,
19.8892,2004,10,TUR,,
90.2736,2004,11,TUR,,
35.7744,2004,12,TUR,,
68.7621,2005,1,TUR,,
61.6607,2005,2,TUR,,
71.0028,2005,3,TUR,,
57.747,2005,4,TUR,,
48.9477,2005,5,TUR,,
37.1669,2005,6,TUR,,
16.5042,2005,7,TUR,,
12.1828,2005,8,TUR,,
28.2255,2005,9,TUR,,
43.7547,2005,10,TUR,,
71.0719,2005,11,TUR,,
46.6075,2005,12,TUR,,
73.8934,2006,1,TUR,,
69.4671,2006,2,TUR,,
60.4415,2006,3,TUR,,
62.0069,2006,4,TUR,,
39.8739,2006,5,TUR,,
26.3227,2006,6,TUR,,
11.7837,2006,7,TUR,,
6.40023,2006,8,TUR,,
34.6115,2006,9,TUR,,
81.6636,2006,10,TUR,,
61.0296,2006,11,TUR,,
20.3205,2006,12,TUR,,
48.7294,2007,1,TUR,,
41.9633,2007,2,TUR,,
51.3937,2007,3,TUR,,
59.6767,2007,4,TUR,,
41.5191,2007,5,TUR,,
31.4833,2007,6,TUR,,
10.0931,2007,7,TUR,,
15.4875,2007,8,TUR,,
7.90523,2007,9,TUR,,
39.9471,2007,10,TUR,,
92.5384,2007,11,TUR,,
76.076,2007,12,TUR,,
40.3349,2008,1,TUR,,
34.7651,2008,2,TUR,,
48.9545,2008,3,TUR,,
36.938,2008,4,TUR,,
43.6314,2008,5,TUR,,
24.6228,2008,6,TUR,,
8.7401,2008,7,TUR,,
12.0368,2008,8,TUR,,
42.0092,2008,9,TUR,,
40.1811,2008,10,TUR,,
48.7923,2008,11,TUR,,
56.7084,2008,12,TUR,,
81.0544,2009,1,TUR,,
93.4637,2009,2,TUR,,
80.2996,2009,3,TUR,,
62.9915,2009,4,TUR,,
44.1283,2009,5,TUR,,
31.8557,2009,6,TUR,,
27.5071,2009,7,TUR,,
7.45247,2009,8,TUR,,
38.8036,2009,9,TUR,,
36.0879,2009,10,TUR,,
83.2859,2009,11,TUR,,
99.4928,2009,12,TUR,,
100.922,2010,1,TUR,,
85.0275,2010,2,TUR,,
57.7647,2010,3,TUR,,
59.3709,2010,4,TUR,,
41.0896,2010,5,TUR,,
62.0489,2010,6,TUR,,
19.2016,2010,7,TUR,,
5.0425,2010,8,TUR,,
13.6301,2010,9,TUR,,
78.4644,2010,10,TUR,,
11.0785,2010,11,TUR,,
83.8363,2010,12,TUR,,
65.4686,2011,1,TUR,,
52.1046,2011,2,TUR,,
52.907,2011,3,TUR,,
105.406,2011,4,TUR,,
75.3421,2011,5,TUR,,
51.8992,2011,6,TUR,,
14.8747,2011,7,TUR,,
12.7322,2011,8,TUR,,
21.203,2011,9,TUR,,
59.6819,2011,10,TUR,,
34.3604,2011,11,TUR,,
62.8488,2011,12,TUR,,
115.263,2012,1,TUR,,
85.1917,2012,2,TUR,,
50.1739,2012,3,TUR,,
44.3784,2012,4,TUR,,
75.9476,2012,5,TUR,,
26.6078,2012,6,TUR,,
17.0938,2012,7,TUR,,
15.6876,2012,8,TUR,,
10.3338,2012,9,TUR,,
50.5583,2012,10,TUR,,
56.4899,2012,11,TUR,,
123.467,2012,12,TUR,,
86.8018,2013,1,TUR,,
65.0772,2013,2,TUR,,
52.1545,2013,3,TUR,,
56.4813,2013,4,TUR,,
47.9309,2013,5,TUR,,
26.0664,2013,6,TUR,,
10.7829,2013,7,TUR,,
11.4408,2013,8,TUR,,
15.7701,2013,9,TUR,,
39.823,2013,10,TUR,,
42.8011,2013,11,TUR,,
34.9258,2013,12,TUR,,
55.3691,2014,1,TUR,,
23.1693,2014,2,TUR,,
71.0959,2014,3,TUR,,
45.593,2014,4,TUR,,
65.8377,2014,5,TUR,,
54.3149,2014,6,TUR,,
15.1099,2014,7,TUR,,
13.9631,2014,8,TUR,,
56.0131,2014,9,TUR,,
62.0235,2014,10,TUR,,
62.387,2014,11,TUR,,
78.8471,2014,12,TUR,,
83.8037,2015,1,TUR,,
76.1691,2015,2,TUR,,
90.438,2015,3,TUR,,
52.9172,2015,4,TUR,,
59.2425,2015,5,TUR,,
64.8199,2015,6,TUR,,
5.82473,2015,7,TUR,,
21.858,2015,8,TUR,,
22.9251,2015,9,TUR,,
77.3776,2015,10,TUR,,
31.0791,2015,11,TUR,,
29.1979,2015,12,TUR,,
349.43,1901,1,TUV,,
294.336,1901,2,TUV,,
296.537,1901,3,TUV,,
236.427,1901,4,TUV,,
216.812,1901,5,TUV,,
189.523,1901,6,TUV,,
224.549,1901,7,TUV,,
217.959,1901,8,TUV,,
185.433,1901,9,TUV,,
208.158,1901,10,TUV,,
250.069,1901,11,TUV,,
321.972,1901,12,TUV,,
349.43,1902,1,TUV,,
294.336,1902,2,TUV,,
296.537,1902,3,TUV,,
236.427,1902,4,TUV,,
216.812,1902,5,TUV,,
189.523,1902,6,TUV,,
224.549,1902,7,TUV,,
217.959,1902,8,TUV,,
185.433,1902,9,TUV,,
208.158,1902,10,TUV,,
250.069,1902,11,TUV,,
321.972,1902,12,TUV,,
349.43,1903,1,TUV,,
294.336,1903,2,TUV,,
296.537,1903,3,TUV,,
236.427,1903,4,TUV,,
216.812,1903,5,TUV,,
189.523,1903,6,TUV,,
224.549,1903,7,TUV,,
217.959,1903,8,TUV,,
185.433,1903,9,TUV,,
208.158,1903,10,TUV,,
250.069,1903,11,TUV,,
321.972,1903,12,TUV,,
349.43,1904,1,TUV,,
294.336,1904,2,TUV,,
296.537,1904,3,TUV,,
236.427,1904,4,TUV,,
216.812,1904,5,TUV,,
189.523,1904,6,TUV,,
224.549,1904,7,TUV,,
217.959,1904,8,TUV,,
185.433,1904,9,TUV,,
208.158,1904,10,TUV,,
250.069,1904,11,TUV,,
321.972,1904,12,TUV,,
349.43,1905,1,TUV,,
294.336,1905,2,TUV,,
296.537,1905,3,TUV,,
236.427,1905,4,TUV,,
216.812,1905,5,TUV,,
189.523,1905,6,TUV,,
224.549,1905,7,TUV,,
217.959,1905,8,TUV,,
185.433,1905,9,TUV,,
208.158,1905,10,TUV,,
250.069,1905,11,TUV,,
321.972,1905,12,TUV,,
349.43,1906,1,TUV,,
294.336,1906,2,TUV,,
296.537,1906,3,TUV,,
236.427,1906,4,TUV,,
216.812,1906,5,TUV,,
189.523,1906,6,TUV,,
224.549,1906,7,TUV,,
217.959,1906,8,TUV,,
185.433,1906,9,TUV,,
208.158,1906,10,TUV,,
250.069,1906,11,TUV,,
321.972,1906,12,TUV,,
349.43,1907,1,TUV,,
294.336,1907,2,TUV,,
296.537,1907,3,TUV,,
236.427,1907,4,TUV,,
216.812,1907,5,TUV,,
189.523,1907,6,TUV,,
224.549,1907,7,TUV,,
217.959,1907,8,TUV,,
185.433,1907,9,TUV,,
208.158,1907,10,TUV,,
250.069,1907,11,TUV,,
321.972,1907,12,TUV,,
349.43,1908,1,TUV,,
294.336,1908,2,TUV,,
296.537,1908,3,TUV,,
236.427,1908,4,TUV,,
216.812,1908,5,TUV,,
189.523,1908,6,TUV,,
224.549,1908,7,TUV,,
217.959,1908,8,TUV,,
185.433,1908,9,TUV,,
208.158,1908,10,TUV,,
250.069,1908,11,TUV,,
321.972,1908,12,TUV,,
349.43,1909,1,TUV,,
294.336,1909,2,TUV,,
296.537,1909,3,TUV,,
236.427,1909,4,TUV,,
216.812,1909,5,TUV,,
189.523,1909,6,TUV,,
224.549,1909,7,TUV,,
217.959,1909,8,TUV,,
185.433,1909,9,TUV,,
208.158,1909,10,TUV,,
250.069,1909,11,TUV,,
321.972,1909,12,TUV,,
349.43,1910,1,TUV,,
294.336,1910,2,TUV,,
296.537,1910,3,TUV,,
236.427,1910,4,TUV,,
216.812,1910,5,TUV,,
189.523,1910,6,TUV,,
224.549,1910,7,TUV,,
217.959,1910,8,TUV,,
185.433,1910,9,TUV,,
208.158,1910,10,TUV,,
250.069,1910,11,TUV,,
321.972,1910,12,TUV,,
349.43,1911,1,TUV,,
294.336,1911,2,TUV,,
296.537,1911,3,TUV,,
236.427,1911,4,TUV,,
216.812,1911,5,TUV,,
189.523,1911,6,TUV,,
224.549,1911,7,TUV,,
217.959,1911,8,TUV,,
185.433,1911,9,TUV,,
208.158,1911,10,TUV,,
250.069,1911,11,TUV,,
321.972,1911,12,TUV,,
349.43,1912,1,TUV,,
294.336,1912,2,TUV,,
296.537,1912,3,TUV,,
236.427,1912,4,TUV,,
216.812,1912,5,TUV,,
189.523,1912,6,TUV,,
224.549,1912,7,TUV,,
217.959,1912,8,TUV,,
185.433,1912,9,TUV,,
208.158,1912,10,TUV,,
250.069,1912,11,TUV,,
321.972,1912,12,TUV,,
349.43,1913,1,TUV,,
294.336,1913,2,TUV,,
296.537,1913,3,TUV,,
236.427,1913,4,TUV,,
216.812,1913,5,TUV,,
189.523,1913,6,TUV,,
224.549,1913,7,TUV,,
217.959,1913,8,TUV,,
185.433,1913,9,TUV,,
208.158,1913,10,TUV,,
250.069,1913,11,TUV,,
321.972,1913,12,TUV,,
349.43,1914,1,TUV,,
294.336,1914,2,TUV,,
296.537,1914,3,TUV,,
236.427,1914,4,TUV,,
216.812,1914,5,TUV,,
189.523,1914,6,TUV,,
224.549,1914,7,TUV,,
217.959,1914,8,TUV,,
185.433,1914,9,TUV,,
208.158,1914,10,TUV,,
250.069,1914,11,TUV,,
321.972,1914,12,TUV,,
349.43,1915,1,TUV,,
294.336,1915,2,TUV,,
296.537,1915,3,TUV,,
236.427,1915,4,TUV,,
216.812,1915,5,TUV,,
189.523,1915,6,TUV,,
224.549,1915,7,TUV,,
217.959,1915,8,TUV,,
185.433,1915,9,TUV,,
208.158,1915,10,TUV,,
250.069,1915,11,TUV,,
321.972,1915,12,TUV,,
349.43,1916,1,TUV,,
294.336,1916,2,TUV,,
296.537,1916,3,TUV,,
236.427,1916,4,TUV,,
216.812,1916,5,TUV,,
189.523,1916,6,TUV,,
224.549,1916,7,TUV,,
217.959,1916,8,TUV,,
185.433,1916,9,TUV,,
208.158,1916,10,TUV,,
250.069,1916,11,TUV,,
321.972,1916,12,TUV,,
349.43,1917,1,TUV,,
294.336,1917,2,TUV,,
296.537,1917,3,TUV,,
236.427,1917,4,TUV,,
216.812,1917,5,TUV,,
189.523,1917,6,TUV,,
224.549,1917,7,TUV,,
217.959,1917,8,TUV,,
185.433,1917,9,TUV,,
208.158,1917,10,TUV,,
250.069,1917,11,TUV,,
321.972,1917,12,TUV,,
349.43,1918,1,TUV,,
294.336,1918,2,TUV,,
296.537,1918,3,TUV,,
236.427,1918,4,TUV,,
216.812,1918,5,TUV,,
189.523,1918,6,TUV,,
224.549,1918,7,TUV,,
217.959,1918,8,TUV,,
185.433,1918,9,TUV,,
208.158,1918,10,TUV,,
250.069,1918,11,TUV,,
321.972,1918,12,TUV,,
349.43,1919,1,TUV,,
294.336,1919,2,TUV,,
296.537,1919,3,TUV,,
236.427,1919,4,TUV,,
216.812,1919,5,TUV,,
189.523,1919,6,TUV,,
224.549,1919,7,TUV,,
217.959,1919,8,TUV,,
185.433,1919,9,TUV,,
208.158,1919,10,TUV,,
250.069,1919,11,TUV,,
