tas,"	Year", Month, Country, ISO3, ISO2
25.8838,1999,12,IDN,,
25.7725,2000,1,IDN,,
25.8719,2000,2,IDN,,
26.1374,2000,3,IDN,,
26.265,2000,4,IDN,,
26.4191,2000,5,IDN,,
25.4851,2000,6,IDN,,
26.0503,2000,7,IDN,,
25.8358,2000,8,IDN,,
26.1698,2000,9,IDN,,
26.3367,2000,10,IDN,,
26.4131,2000,11,IDN,,
26.1112,2000,12,IDN,,
25.8764,2001,1,IDN,,
25.887,2001,2,IDN,,
26.1875,2001,3,IDN,,
26.3412,2001,4,IDN,,
26.387,2001,5,IDN,,
26.2247,2001,6,IDN,,
26.1534,2001,7,IDN,,
26.0895,2001,8,IDN,,
26.173,2001,9,IDN,,
26.491,2001,10,IDN,,
26.3644,2001,11,IDN,,
26.1881,2001,12,IDN,,
26.2737,2002,1,IDN,,
25.9213,2002,2,IDN,,
26.6235,2002,3,IDN,,
26.807,2002,4,IDN,,
26.9254,2002,5,IDN,,
26.1316,2002,6,IDN,,
26.1432,2002,7,IDN,,
25.7781,2002,8,IDN,,
26.071,2002,9,IDN,,
26.6266,2002,10,IDN,,
26.579,2002,11,IDN,,
26.6968,2002,12,IDN,,
26.1765,2003,1,IDN,,
26.235,2003,2,IDN,,
26.3187,2003,3,IDN,,
26.4786,2003,4,IDN,,
26.9204,2003,5,IDN,,
26.4297,2003,6,IDN,,
26.0002,2003,7,IDN,,
26.0957,2003,8,IDN,,
26.0868,2003,9,IDN,,
26.2444,2003,10,IDN,,
26.3683,2003,11,IDN,,
25.9868,2003,12,IDN,,
26.125,2004,1,IDN,,
26.0717,2004,2,IDN,,
26.4085,2004,3,IDN,,
26.8517,2004,4,IDN,,
26.6454,2004,5,IDN,,
26.1745,2004,6,IDN,,
25.4566,2004,7,IDN,,
26.0441,2004,8,IDN,,
25.6413,2004,9,IDN,,
26.4037,2004,10,IDN,,
26.4487,2004,11,IDN,,
26.1272,2004,12,IDN,,
26.1737,2005,1,IDN,,
26.5991,2005,2,IDN,,
26.5413,2005,3,IDN,,
26.7615,2005,4,IDN,,
26.4223,2005,5,IDN,,
26.1914,2005,6,IDN,,
26.026,2005,7,IDN,,
26.1325,2005,8,IDN,,
26.3439,2005,9,IDN,,
26.4573,2005,10,IDN,,
26.3638,2005,11,IDN,,
26.0479,2005,12,IDN,,
25.7835,2006,1,IDN,,
26.1807,2006,2,IDN,,
26.3806,2006,3,IDN,,
26.1902,2006,4,IDN,,
25.919,2006,5,IDN,,
25.5763,2006,6,IDN,,
25.7202,2006,7,IDN,,
25.8833,2006,8,IDN,,
25.8931,2006,9,IDN,,
26.2868,2006,10,IDN,,
26.3156,2006,11,IDN,,
26.2721,2006,12,IDN,,
25.8081,2007,1,IDN,,
26.0066,2007,2,IDN,,
26.1272,2007,3,IDN,,
26.3675,2007,4,IDN,,
26.5901,2007,5,IDN,,
25.8118,2007,6,IDN,,
25.5618,2007,7,IDN,,
25.723,2007,8,IDN,,
25.8302,2007,9,IDN,,
26.3946,2007,10,IDN,,
26.0872,2007,11,IDN,,
25.9952,2007,12,IDN,,
25.9794,2008,1,IDN,,
25.6096,2008,2,IDN,,
25.8097,2008,3,IDN,,
26.0798,2008,4,IDN,,
26.0113,2008,5,IDN,,
25.7365,2008,6,IDN,,
25.3426,2008,7,IDN,,
25.5982,2008,8,IDN,,
26.0661,2008,9,IDN,,
26.3828,2008,10,IDN,,
26.5089,2008,11,IDN,,
26.1182,2008,12,IDN,,
25.809,2009,1,IDN,,
25.9604,2009,2,IDN,,
26.1193,2009,3,IDN,,
26.4725,2009,4,IDN,,
26.515,2009,5,IDN,,
26.291,2009,6,IDN,,
25.8589,2009,7,IDN,,
26.0394,2009,8,IDN,,
26.2011,2009,9,IDN,,
26.45,2009,10,IDN,,
26.3206,2009,11,IDN,,
26.1753,2009,12,IDN,,
26.02,2010,1,IDN,,
26.5062,2010,2,IDN,,
26.5679,2010,3,IDN,,
26.8262,2010,4,IDN,,
26.6504,2010,5,IDN,,
25.9744,2010,6,IDN,,
25.7415,2010,7,IDN,,
25.8239,2010,8,IDN,,
26.1466,2010,9,IDN,,
26.3806,2010,10,IDN,,
26.2081,2010,11,IDN,,
25.9013,2010,12,IDN,,
25.4972,2011,1,IDN,,
25.6828,2011,2,IDN,,
25.873,2011,3,IDN,,
26.1817,2011,4,IDN,,
25.9142,2011,5,IDN,,
25.5542,2011,6,IDN,,
25.7871,2011,7,IDN,,
25.6737,2011,8,IDN,,
25.8117,2011,9,IDN,,
26.1953,2011,10,IDN,,
26.2638,2011,11,IDN,,
26.0117,2011,12,IDN,,
25.8941,2012,1,IDN,,
25.9566,2012,2,IDN,,
25.9866,2012,3,IDN,,
26.2537,2012,4,IDN,,
26.2306,2012,5,IDN,,
25.8802,2012,6,IDN,,
25.6033,2012,7,IDN,,
25.5861,2012,8,IDN,,
26.0629,2012,9,IDN,,
26.4169,2012,10,IDN,,
26.3462,2012,11,IDN,,
26.3079,2012,12,IDN,,
26.1904,2013,1,IDN,,
25.9518,2013,2,IDN,,
26.5842,2013,3,IDN,,
26.6712,2013,4,IDN,,
26.7146,2013,5,IDN,,
