tas,"	Year", Month, Country
29.1652,1984,5,KWT
33.8333,1984,6,KWT
36.5894,1984,7,KWT
34.0745,1984,8,KWT
32.579,1984,9,KWT
25.7472,1984,10,KWT
20.5557,1984,11,KWT
12.566,1984,12,KWT
14.2761,1985,1,KWT
13.5265,1985,2,KWT
18.2058,1985,3,KWT
24.8108,1985,4,KWT
31.4403,1985,5,KWT
34.4414,1985,6,KWT
35.7255,1985,7,KWT
36.0748,1985,8,KWT
32.5118,1985,9,KWT
26.1435,1985,10,KWT
20.9568,1985,11,KWT
14.1796,1985,12,KWT
12.4899,1986,1,KWT
15.1495,1986,2,KWT
19.1485,1986,3,KWT
24.4367,1986,4,KWT
31.2038,1986,5,KWT
33.7523,1986,6,KWT
37.1242,1986,7,KWT
36.6941,1986,8,KWT
33.0308,1986,9,KWT
29.0883,1986,10,KWT
18.629,1986,11,KWT
12.6516,1986,12,KWT
12.7646,1987,1,KWT
16.8004,1987,2,KWT
18.6583,1987,3,KWT
24.5111,1987,4,KWT
32.8302,1987,5,KWT
35.1969,1987,6,KWT
37.3972,1987,7,KWT
36.2982,1987,8,KWT
33.2585,1987,9,KWT
27.4147,1987,10,KWT
20.0245,1987,11,KWT
15.3376,1987,12,KWT
11.4817,1988,1,KWT
15.2363,1988,2,KWT
19.5077,1988,3,KWT
24.8786,1988,4,KWT
31.6948,1988,5,KWT
34.3571,1988,6,KWT
36.1967,1988,7,KWT
36.0279,1988,8,KWT
33.3287,1988,9,KWT
28.257,1988,10,KWT
19.51,1988,11,KWT
14.6073,1988,12,KWT
10.0693,1989,1,KWT
12.0526,1989,2,KWT
19.2809,1989,3,KWT
25.3567,1989,4,KWT
31.7179,1989,5,KWT
34.7755,1989,6,KWT
37.5647,1989,7,KWT
36.6673,1989,8,KWT
32.4208,1989,9,KWT
27.5755,1989,10,KWT
20.5238,1989,11,KWT
13.5834,1989,12,KWT
11.2892,1990,1,KWT
13.7576,1990,2,KWT
19.1721,1990,3,KWT
24.5226,1990,4,KWT
30.8472,1990,5,KWT
35.3348,1990,6,KWT
36.9359,1990,7,KWT
36.4705,1990,8,KWT
33.4362,1990,9,KWT
27.529,1990,10,KWT
20.7471,1990,11,KWT
14.7313,1990,12,KWT
12.2374,1991,1,KWT
13.8163,1991,2,KWT
18.8508,1991,3,KWT
26.4167,1991,4,KWT
30.3123,1991,5,KWT
34.6349,1991,6,KWT
36.4897,1991,7,KWT
36.0546,1991,8,KWT
32.6646,1991,9,KWT
27.0145,1991,10,KWT
20.8768,1991,11,KWT
15.4581,1991,12,KWT
10.2195,1992,1,KWT
13.2501,1992,2,KWT
16.2557,1992,3,KWT
24.1338,1992,4,KWT
30.1965,1992,5,KWT
35.0703,1992,6,KWT
35.9447,1992,7,KWT
36.2563,1992,8,KWT
33.3991,1992,9,KWT
27.0925,1992,10,KWT
20.5661,1992,11,KWT
13.9839,1992,12,KWT
11.285,1993,1,KWT
14.3267,1993,2,KWT
19.3407,1993,3,KWT
24.0856,1993,4,KWT
30.3146,1993,5,KWT
35.006,1993,6,KWT
37.0757,1993,7,KWT
36.1043,1993,8,KWT
33.2501,1993,9,KWT
28.1403,1993,10,KWT
19.8762,1993,11,KWT
15.3589,1993,12,KWT
15.1802,1994,1,KWT
15.2723,1994,2,KWT
19.9037,1994,3,KWT
26.7227,1994,4,KWT
31.6781,1994,5,KWT
34.835,1994,6,KWT
36.1085,1994,7,KWT
36.0148,1994,8,KWT
33.1837,1994,9,KWT
28.4646,1994,10,KWT
21.6485,1994,11,KWT
12.3532,1994,12,KWT
13.8914,1995,1,KWT
15.2245,1995,2,KWT
19.2673,1995,3,KWT
24.4886,1995,4,KWT
31.3889,1995,5,KWT
35.4138,1995,6,KWT
36.4812,1995,7,KWT
36.9522,1995,8,KWT
32.3973,1995,9,KWT
26.9187,1995,10,KWT
19.585,1995,11,KWT
13.1614,1995,12,KWT
13.6063,1996,1,KWT
16.3775,1996,2,KWT
19.3199,1996,3,KWT
24.4512,1996,4,KWT
32.5418,1996,5,KWT
35.1688,1996,6,KWT
37.475,1996,7,KWT
37.33,1996,8,KWT
33.9419,1996,9,KWT
26.8993,1996,10,KWT
20.2987,1996,11,KWT
16.8427,1996,12,KWT
13.863,1997,1,KWT
13.0725,1997,2,KWT
17.0148,1997,3,KWT
23.4529,1997,4,KWT
31.2794,1997,5,KWT
35.7451,1997,6,KWT
36.7337,1997,7,KWT
35.7561,1997,8,KWT
33.2151,1997,9,KWT
28.5695,1997,10,KWT
20.526,1997,11,KWT
14.6266,1997,12,KWT
11.9699,1998,1,KWT
14.7032,1998,2,KWT
18.06,1998,3,KWT
25.4415,1998,4,KWT
32.2059,1998,5,KWT
36.8865,1998,6,KWT
37.3884,1998,7,KWT
38.3349,1998,8,KWT
34.6589,1998,9,KWT
27.9943,1998,10,KWT
21.8074,1998,11,KWT
16.9411,1998,12,KWT
14.1429,1999,1,KWT
16.4577,1999,2,KWT
19.1733,1999,3,KWT
26.6722,1999,4,KWT
33.0645,1999,5,KWT
36.8118,1999,6,KWT
37.4184,1999,7,KWT
37.1578,1999,8,KWT
34.7242,1999,9,KWT
28.8263,1999,10,KWT
20.6387,1999,11,KWT
14.3247,1999,12,KWT
12.9842,2000,1,KWT
14.342,2000,2,KWT
19.2089,2000,3,KWT
28.3469,2000,4,KWT
33.0847,2000,5,KWT
35.7228,2000,6,KWT
38.1829,2000,7,KWT
37.9918,2000,8,KWT
32.8447,2000,9,KWT
27.236,2000,10,KWT
18.773,2000,11,KWT
14.8938,2000,12,KWT
12.3901,2001,1,KWT
14.9703,2001,2,KWT
21.4358,2001,3,KWT
27.0653,2001,4,KWT
32.6715,2001,5,KWT
35.5899,2001,6,KWT
37.218,2001,7,KWT
37.7936,2001,8,KWT
33.7953,2001,9,KWT
28.3874,2001,10,KWT
19.4653,2001,11,KWT
16.5993,2001,12,KWT
12.7436,2002,1,KWT
15.3879,2002,2,KWT
21.0763,2002,3,KWT
25.4047,2002,4,KWT
32.5038,2002,5,KWT
35.6582,2002,6,KWT
37.7178,2002,7,KWT
37.2524,2002,8,KWT
34.07,2002,9,KWT
29.3593,2002,10,KWT
20.1106,2002,11,KWT
14.6702,2002,12,KWT
13.5554,2003,1,KWT
16.5907,2003,2,KWT
19.7982,2003,3,KWT
26.794,2003,4,KWT
32.6875,2003,5,KWT
36.4044,2003,6,KWT
37.056,2003,7,KWT
37.5874,2003,8,KWT
33.7467,2003,9,KWT
29.2808,2003,10,KWT
19.9554,2003,11,KWT
14.8064,2003,12,KWT
15.2199,2004,1,KWT
16.0766,2004,2,KWT
22.1366,2004,3,KWT
24.3335,2004,4,KWT
31.4284,2004,5,KWT
35.4989,2004,6,KWT
37.4003,2004,7,KWT
36.7735,2004,8,KWT
33.2348,2004,9,KWT
29.3593,2004,10,KWT
21.2818,2004,11,KWT
11.8757,2004,12,KWT
12.4466,2005,1,KWT
14.9506,2005,2,KWT
20.1399,2005,3,KWT
26.1877,2005,4,KWT
31.65,2005,5,KWT
35.6882,2005,6,KWT
37.8209,2005,7,KWT
37.1222,2005,8,KWT
33.0965,2005,9,KWT
27.9218,2005,10,KWT
19.5711,2005,11,KWT
16.2672,2005,12,KWT
13.4105,2006,1,KWT
16.2503,2006,2,KWT
21.202,2006,3,KWT
25.8674,2006,4,KWT
33.055,2006,5,KWT
36.9531,2006,6,KWT
37.42,2006,7,KWT
38.2844,2006,8,KWT
33.0362,2006,9,KWT
29.9501,2006,10,KWT
19.3869,2006,11,KWT
11.1525,2006,12,KWT
10.9169,2007,1,KWT
16.4547,2007,2,KWT
19.8874,2007,3,KWT
25.9144,2007,4,KWT
33.3986,2007,5,KWT
36.3303,2007,6,KWT
36.5996,2007,7,KWT
37.4816,2007,8,KWT
33.7287,2007,9,KWT
29.0355,2007,10,KWT
20.886,2007,11,KWT
14.4105,2007,12,KWT
10.0852,2008,1,KWT
14.6124,2008,2,KWT
23.197,2008,3,KWT
27.5779,2008,4,KWT
32.5992,2008,5,KWT
36.2021,2008,6,KWT
37.1756,2008,7,KWT
37.5384,2008,8,KWT
34.7127,2008,9,KWT
28.1952,2008,10,KWT
19.9207,2008,11,KWT
14.238,2008,12,KWT
12.0961,2009,1,KWT
17.6583,2009,2,KWT
20.3598,2009,3,KWT
25.4428,2009,4,KWT
33.3054,2009,5,KWT
36.8284,2009,6,KWT
37.2622,2009,7,KWT
37.6326,2009,8,KWT
33.6593,2009,9,KWT
28.945,2009,10,KWT
20.9772,2009,11,KWT
16.0961,2009,12,KWT
16.1366,2010,1,KWT
18.4042,2010,2,KWT
23.2555,2010,3,KWT
26.8958,2010,4,KWT
32.8162,2010,5,KWT
37.2418,2010,6,KWT
38.3477,2010,7,KWT
38.5933,2010,8,KWT
35.3702,2010,9,KWT
29.9444,2010,10,KWT
20.4518,2010,11,KWT
15.59,2010,12,KWT
14.1089,2011,1,KWT
15.491,2011,2,KWT
19.4829,2011,3,KWT
26.0709,2011,4,KWT
33.4598,2011,5,KWT
36.6923,2011,6,KWT
37.8499,2011,7,KWT
37.6467,2011,8,KWT
34.6291,2011,9,KWT
27.5253,2011,10,KWT
18.0294,2011,11,KWT
12.9829,2011,12,KWT
12.6991,2012,1,KWT
15.0902,2012,2,KWT
18.3821,2012,3,KWT
26.1909,2012,4,KWT
33.6288,2012,5,KWT
36.9713,2012,6,KWT
38.9445,2012,7,KWT
38.4335,2012,8,KWT
33.7031,2012,9,KWT
29.6111,2012,10,KWT
21.2127,2012,11,KWT
15.8237,2012,12,KWT
13.8301,2013,1,KWT
17.2252,2013,2,KWT
17.6582,2013,3,KWT
23.9741,2013,4,KWT
30.3901,2013,5,KWT
35.7406,2013,6,KWT
37.9997,2013,7,KWT
36.5873,2013,8,KWT
33.4804,2013,9,KWT
26.2488,2013,10,KWT
20.2645,2013,11,KWT
14.2039,2013,12,KWT
12.0803,2014,1,KWT
14.5292,2014,2,KWT
21.6783,2014,3,KWT
27.0506,2014,4,KWT
32.5857,2014,5,KWT
35.9858,2014,6,KWT
37.3545,2014,7,KWT
37.2261,2014,8,KWT
33.7583,2014,9,KWT
27.9915,2014,10,KWT
19.0587,2014,11,KWT
15.7291,2014,12,KWT
13.5089,2015,1,KWT
16.6939,2015,2,KWT
20.7512,2015,3,KWT
26.146,2015,4,KWT
32.9753,2015,5,KWT
36.4086,2015,6,KWT
37.9248,2015,7,KWT
38.4336,2015,8,KWT
34.4959,2015,9,KWT
29.6078,2015,10,KWT
20.2566,2015,11,KWT
13.1305,2015,12,KWT
